dH[1][1] = 0.0
dS[1][1] = 0.0
dH[1][2] = 5.8
dS[1][2] = 16.3
dH[1][3] = 0.0
dS[1][3] = 0.0
dH[1][4] = -12.3
dS[1][4] = -32.7
dH[1][5] = 0.0
dS[1][5] = 0.0
dH[1][6] = 1.8
dS[1][6] = 4.6
dH[1][7] = 0.0
dS[1][7] = 0.0
dH[1][8] = 0.03333333333333333
dS[1][8] = -0.9500000000000001
dH[1][9] = 1.8333333333333335
dS[1][9] = 3.6499999999999995
dH[1][10] = -5.966666666666667
dS[1][10] = -16.75
dH[1][11] = 0.03333333333333333
dS[1][11] = -0.9500000000000001
dH[1][12] = 0.03333333333333333
dS[1][12] = -0.9500000000000001
dH[1][13] = -21.766666666666666
dS[1][13] = -55.150000000000006
dH[2][2] = 0.0
dS[2][2] = 0.0
dH[2][3] = -6.0
dS[2][3] = -21.4
dH[2][4] = 0.0
dS[2][4] = 0.0
dH[2][5] = -9.5
dS[2][5] = -32.2
dH[2][6] = 0.0
dS[2][6] = 0.0
dH[2][7] = 0.0
dS[2][7] = 0.0
dH[2][8] = -5.766666666666667
dS[2][8] = -18.95
dH[2][9] = -0.16666666666666669
dS[2][9] = -6.45
dH[2][10] = -2.566666666666667
dS[2][10] = -10.25
dH[2][11] = -0.9666666666666667
dS[2][11] = -8.65
dH[2][12] = -22.966666666666665
dS[2][12] = -63.35
dH[2][13] = 0.03333333333333333
dS[2][13] = -0.9500000000000001
dH[3][3] = 0.0
dS[3][3] = 0.0
dH[3][4] = -4.8
dS[3][4] = -16.4
dH[3][5] = 0.0
dS[3][5] = 0.0
dH[3][6] = 0.0
dS[3][6] = 0.0
dH[3][7] = 0.0
dS[3][7] = 0.0
dH[3][8] = -7.866666666666667
dS[3][8] = -23.65
dH[3][9] = -7.366666666666667
dS[3][9] = -23.55
dH[3][10] = 0.03333333333333333
dS[3][10] = -0.9500000000000001
dH[3][11] = -21.866666666666664
dS[3][11] = -62.45
dH[3][12] = 4.033333333333333
dS[3][12] = 9.65
dH[3][13] = 0.03333333333333333
dS[3][13] = -0.9500000000000001
dH[4][4] = 0.0
dS[4][4] = 0.0
dH[4][5] = -4.8
dS[4][5] = -16.4
dH[4][6] = 0.0
dS[4][6] = 0.0
dH[4][7] = 0.0
dS[4][7] = 0.0
dH[4][8] = 0.03333333333333333
dS[4][8] = -0.9500000000000001
dH[4][9] = 0.03333333333333333
dS[4][9] = -0.9500000000000001
dH[4][10] = -25.066666666666666
dS[4][10] = -67.05
dH[4][11] = 0.03333333333333333
dS[4][11] = -0.9500000000000001
dH[4][12] = -1.2666666666666666
dS[4][12] = -6.55
dH[4][13] = 3.6333333333333333
dS[4][13] = 8.15
dH[5][5] = 0.0
dS[5][5] = 0.0
dH[5][6] = -9.9
dS[5][6] = -27.9
dH[5][7] = 0.0
dS[5][7] = 0.0
dH[5][8] = -0.7666666666666667
dS[5][8] = -4.95
dH[5][9] = -24.166666666666664
dS[5][9] = -66.45
dH[5][10] = 0.03333333333333333
dS[5][10] = -0.9500000000000001
dH[5][11] = -10.866666666666667
dS[5][11] = -33.25
dH[5][12] = 2.333333333333333
dS[5][12] = 4.1499999999999995
dH[5][13] = -2.966666666666667
dS[5][13] = -8.85
dH[6][6] = 0.0
dS[6][6] = 0.0
dH[6][7] = 0.0
dS[6][7] = 0.0
dH[6][8] = -17.666666666666664
dS[6][8] = -47.650000000000006
dH[6][9] = 2.2333333333333334
dS[6][9] = 0.85
dH[6][10] = 0.03333333333333333
dS[6][10] = -0.9500000000000001
dH[6][11] = -8.366666666666667
dS[6][11] = -27.55
dH[6][12] = -6.066666666666666
dS[6][12] = -16.95
dH[6][13] = 0.03333333333333333
dS[6][13] = -0.9500000000000001
dH[7][7] = 0.0
dS[7][7] = 0.0
dH[7][8] = 0.0
dS[7][8] = 0.0
dH[7][9] = 0.0
dS[7][9] = 0.0
dH[7][10] = 0.0
dS[7][10] = 0.0
dH[7][11] = 0.0
dS[7][11] = 0.0
dH[7][12] = 0.0
dS[7][12] = 0.0
dH[7][13] = 0.0
dS[7][13] = 0.0
dH[8][8] = 0.0
dS[8][8] = 0.0
dH[8][9] = -5.8
dS[8][9] = -16.5
dH[8][10] = 0.0
dS[8][10] = 0.0
dH[8][11] = 0.0
dS[8][11] = 0.0
dH[8][12] = 0.0
dS[8][12] = 0.0
dH[8][13] = -3.0
dS[8][13] = -7.9
dH[9][9] = 0.0
dS[9][9] = 0.0
dH[9][10] = -4.3
dS[9][10] = -12.5
dH[9][11] = 0.0
dS[9][11] = 0.0
dH[9][12] = -6.3
dS[9][12] = -20.5
dH[9][13] = 0.0
dS[9][13] = 0.0
dH[10][10] = 0.0
dS[10][10] = 0.0
dH[10][11] = -4.3
dS[10][11] = -12.5
dH[10][12] = 0.0
dS[10][12] = 0.0
dH[10][13] = -10.6
dS[10][13] = -29.0
dH[11][11] = 0.0
dS[11][11] = 0.0
dH[11][12] = -3.8
dS[11][12] = -12.3
dH[11][13] = 0.0
dS[11][13] = 0.0
dH[12][12] = 0.0
dS[12][12] = 0.0
dH[12][13] = 0.0
dS[12][13] = 0.0
dH[13][13] = 0.0
dS[13][13] = 0.0
