dH[1][1] = 0.0
dS[1][1] = 0.0
dH[1][2] = 0.0
dS[1][2] = 0.0
dH[1][3] = 0.0
dS[1][3] = 0.0
dH[1][4] = 7.5
dS[1][4] = 21.5
dH[1][5] = 0.0
dS[1][5] = 0.0
dH[1][6] = 0.05
dS[1][6] = -1.425
dH[1][7] = 10.05
dS[1][7] = 25.175
dH[1][8] = 8.450000000000001
dS[1][8] = 21.375
dH[1][9] = -18.35
dS[1][9] = -48.125
dH[2][2] = 0.0
dS[2][2] = 0.0
dH[2][3] = 0.0
dS[2][3] = 0.0
dH[2][4] = -7.3
dS[2][4] = -22.1
dH[2][5] = 0.0
dS[2][5] = 0.0
dH[2][6] = -0.35000000000000003
dS[2][6] = -3.625
dH[2][7] = -2.5500000000000003
dS[2][7] = -9.925
dH[2][8] = -23.95
dS[2][8] = -67.02499999999999
dH[2][9] = -1.65
dS[2][9] = -7.925
dH[3][3] = 0.0
dS[3][3] = 0.0
dH[3][4] = -6.0
dS[3][4] = -19.7
dH[3][5] = 0.0
dS[3][5] = 0.0
dH[3][6] = 0.05
dS[3][6] = -1.425
dH[3][7] = -23.349999999999998
dS[3][7] = -65.625
dH[3][8] = -0.25
dS[3][8] = -3.625
dH[3][9] = -1.65
dS[3][9] = -7.225
dH[4][4] = 0.0
dS[4][4] = 0.0
dH[4][5] = 0.0
dS[4][5] = 0.0
dH[4][6] = -16.05
dS[4][6] = -45.824999999999996
dH[4][7] = 0.05
dS[4][7] = -1.425
dH[4][8] = -2.45
dS[4][8] = -9.225
dH[4][9] = 0.05
dS[4][9] = -1.425
dH[5][5] = 0.0
dS[5][5] = 0.0
dH[5][6] = 0.0
dS[5][6] = 0.0
dH[5][7] = 0.0
dS[5][7] = 0.0
dH[5][8] = 0.0
dS[5][8] = 0.0
dH[5][9] = 0.0
dS[5][9] = 0.0
dH[6][6] = 0.0
dS[6][6] = 0.0
dH[6][7] = -6.5
dS[6][7] = -19.7
dH[6][8] = -3.8
dS[6][8] = -12.4
dH[6][9] = -0.2999999999999998
dS[6][9] = -1.4000000000000004
dH[7][7] = 0.0
dS[7][7] = 0.0
dH[7][8] = 0.0
dS[7][8] = 0.0
dH[7][9] = 0.0
dS[7][9] = 0.0
dH[8][8] = 0.0
dS[8][8] = 0.0
dH[8][9] = -0.7
dS[8][9] = -3.1
dH[9][9] = 0.0
dS[9][9] = 0.0
