dH[1][1] = 0.0
dS[1][1] = 0.0
dH[1][2] = 0.0
dS[1][2] = 0.0
dH[1][3] = -2.9
dS[1][3] = -8.7
dH[1][4] = -6.9
dS[1][4] = -23.1
dH[1][5] = 0.0
dS[1][5] = 0.0
dH[1][6] = -3.1
dS[1][6] = -11.0
dH[1][7] = 0.0
dS[1][7] = -1.4
dH[1][8] = -0.3
dS[1][8] = -3.3
dH[1][9] = -18.0
dS[1][9] = -48.9
dH[2][2] = 0.0
dS[2][2] = 0.0
dH[2][3] = -5.7
dS[2][3] = -16.7
dH[2][4] = -1.5
dS[2][4] = -6.1
dH[2][5] = 0.0
dS[2][5] = 0.0
dH[2][6] = -4.0
dS[2][6] = -13.1
dH[2][7] = -3.1
dS[2][7] = -11.3
dH[2][8] = -25.3
dS[2][8] = -68.5
dH[2][9] = -2.2
dS[2][9] = -7.6
dH[3][3] = 0.0
dS[3][3] = 0.0
dH[3][4] = -5.1
dS[3][4] = -21.6
dH[3][5] = 0.0
dS[3][5] = 0.0
dH[3][6] = 3.8
dS[3][6] = 6.0
dH[3][7] = -24.2
dS[3][7] = -64.7
dH[3][8] = -1.6
dS[3][8] = -8.2
dH[3][9] = 0.0
dS[3][9] = -1.4
dH[4][4] = 0.0
dS[4][4] = 0.0
dH[4][5] = 0.0
dS[4][5] = 0.0
dH[4][6] = -22.6
dS[4][6] = -61.2
dH[4][7] = -3.4
dS[4][7] = -11.4
dH[4][8] = 2.0
dS[4][8] = 2.3
dH[4][9] = 0.0
dS[4][9] = -5.7
dH[5][5] = 0.0
dS[5][5] = 0.0
dH[5][6] = 0.0
dS[5][6] = 0.0
dH[5][7] = 0.0
dS[5][7] = 0.0
dH[5][8] = 0.0
dS[5][8] = 0.0
dH[5][9] = 0.0
dS[5][9] = 0.0
dH[6][6] = 0.0
dS[6][6] = 0.0
dH[6][7] = -11.6
dS[6][7] = -35.2
dH[6][8] = -4.0
dS[6][8] = -13.2
dH[6][9] = -3.7
dS[6][9] = -14.6
dH[7][7] = 0.0
dS[7][7] = 0.0
dH[7][8] = -5.6
dS[7][8] = -14.5
dH[7][9] = -6.7
dS[7][9] = -16.8
dH[8][8] = 0.0
dS[8][8] = 0.0
dH[8][9] = 2.0
dS[8][9] = 4.8
dH[9][9] = 0.0
dS[9][9] = 0.0
