dH[1][1] = 0.0
dS[1][1] = 0.0
dH[1][2] = 2.7
dS[1][2] = 5.7
dH[1][3] = 0.0
dS[1][3] = 0.0
dH[1][4] = -0.6
dS[1][4] = -2.6
dH[1][5] = 0.0
dS[1][5] = 0.0
dH[1][6] = 4.45
dS[1][6] = 7.4750000000000005
dH[1][7] = 5.45
dS[1][7] = 12.575
dH[1][8] = 0.05
dS[1][8] = -1.425
dH[1][9] = -20.349999999999998
dS[1][9] = -56.224999999999994
dH[2][2] = 0.0
dS[2][2] = 0.0
dH[2][3] = -7.2
dS[2][3] = -22.3
dH[2][4] = -5.5
dS[2][4] = -18.0
dH[2][5] = 0.0
dS[2][5] = 0.0
dH[2][6] = 0.25
dS[2][6] = -2.925
dH[2][7] = 0.05
dS[2][7] = -1.425
dH[2][8] = -22.349999999999998
dS[2][8] = -63.824999999999996
dH[2][9] = 0.05
dS[2][9] = -1.425
dH[3][3] = 0.0
dS[3][3] = 0.0
dH[3][4] = 0.0
dS[3][4] = 0.0
dH[3][5] = 0.0
dS[3][5] = 0.0
dH[3][6] = -1.95
dS[3][6] = -11.625
dH[3][7] = -23.05
dS[3][7] = -65.225
dH[3][8] = 0.05
dS[3][8] = -1.425
dH[3][9] = 0.45
dS[3][9] = -3.925
dH[4][4] = 0.0
dS[4][4] = 0.0
dH[4][5] = 0.0
dS[4][5] = 0.0
dH[4][6] = -16.35
dS[4][6] = -46.925
dH[4][7] = 2.4499999999999997
dS[4][7] = 1.175
dH[4][8] = 4.75
dS[4][8] = 11.475
dH[4][9] = 2.25
dS[4][9] = 1.4749999999999999
dH[5][5] = 0.0
dS[5][5] = 0.0
dH[5][6] = 0.0
dS[5][6] = 0.0
dH[5][7] = 0.0
dS[5][7] = 0.0
dH[5][8] = 0.0
dS[5][8] = 0.0
dH[5][9] = 0.0
dS[5][9] = 0.0
dH[6][6] = 0.0
dS[6][6] = 0.0
dH[6][7] = 0.0
dS[6][7] = 0.0
dH[6][8] = -8.8
dS[6][8] = -29.0
dH[6][9] = 3.8
dS[6][9] = 10.1
dH[7][7] = 0.0
dS[7][7] = 0.0
dH[7][8] = -2.2
dS[7][8] = -9.6
dH[7][9] = 0.0
dS[7][9] = 0.0
dH[8][8] = 0.0
dS[8][8] = 0.0
dH[8][9] = -1.3
dS[8][9] = -7.9
dH[9][9] = 0.0
dS[9][9] = 0.0
