dH[1][1] = 0.0
dS[1][1] = 0.0
dH[1][2] = 1.9
dS[1][2] = -1.2
dH[1][3] = -3.6
dS[1][3] = -11.4
dH[1][4] = -6.2
dS[1][4] = -19.8
dH[1][5] = -6.3
dS[1][5] = -17.8
dH[1][6] = 0.0
dS[1][6] = 0.0
dH[1][7] = -1.46
dS[1][7] = -7.24
dH[1][8] = -8.360000000000001
dS[1][8] = -25.34
dH[1][9] = -6.16
dS[1][9] = -20.94
dH[1][10] = 0.04
dS[1][10] = -1.1400000000000001
dH[1][11] = -20.46
dS[1][11] = -56.04
dH[2][2] = 0.0
dS[2][2] = 0.0
dH[2][3] = 3.4
dS[2][3] = 8.8
dH[2][4] = -1.6
dS[2][4] = -7.6
dH[2][5] = 1.8
dS[2][5] = 4.6
dH[2][6] = 0.0
dS[2][6] = 0.0
dH[2][7] = -2.86
dS[2][7] = -11.14
dH[2][8] = 5.24
dS[2][8] = 12.16
dH[2][9] = 0.64
dS[2][9] = -2.64
dH[2][10] = -23.76
dS[2][10] = -65.14
dH[2][11] = 0.04
dS[2][11] = -1.1400000000000001
dH[3][3] = 0.0
dS[3][3] = 0.0
dH[3][4] = -17.9
dS[3][4] = -49.7
dH[3][5] = 0.0
dS[3][5] = 0.0
dH[3][6] = 0.0
dS[3][6] = 0.0
dH[3][7] = 3.74
dS[3][7] = 7.059999999999999
dH[3][8] = 0.04
dS[3][8] = -1.1400000000000001
dH[3][9] = -23.66
dS[3][9] = -65.34
dH[3][10] = 2.84
dS[3][10] = 4.5600000000000005
dH[3][11] = 1.84
dS[3][11] = 1.8599999999999999
dH[4][4] = 0.0
dS[4][4] = 0.0
dH[4][5] = -9.0
dS[4][5] = -23.9
dH[4][6] = 0.0
dS[4][6] = 0.0
dH[4][7] = 0.04
dS[4][7] = -1.1400000000000001
dH[4][8] = -24.560000000000002
dS[4][8] = -67.54
dH[4][9] = 0.04
dS[4][9] = -1.1400000000000001
dH[4][10] = -0.060000000000000005
dS[4][10] = -3.24
dH[4][11] = -7.76
dS[4][11] = -24.84
dH[5][5] = 0.0
dS[5][5] = 0.0
dH[5][6] = 0.0
dS[5][6] = 0.0
dH[5][7] = -25.26
dS[5][7] = -64.94
dH[5][8] = 0.04
dS[5][8] = -1.1400000000000001
dH[5][9] = -7.06
dS[5][9] = -20.740000000000002
dH[5][10] = -4.76
dS[5][10] = -15.34
dH[5][11] = -3.96
dS[5][11] = -14.34
dH[6][6] = 0.0
dS[6][6] = 0.0
dH[6][7] = 0.0
dS[6][7] = 0.0
dH[6][8] = 0.0
dS[6][8] = 0.0
dH[6][9] = 0.0
dS[6][9] = 0.0
dH[6][10] = 0.0
dS[6][10] = 0.0
dH[6][11] = 0.0
dS[6][11] = 0.0
dH[7][7] = 0.0
dS[7][7] = 0.0
dH[7][8] = -3.0
dS[7][8] = -8.5
dH[7][9] = 0.0
dS[7][9] = 0.0
dH[7][10] = -3.0
dS[7][10] = -7.9
dH[7][11] = 1.5
dS[7][11] = 1.8
dH[8][8] = 0.0
dS[8][8] = 0.0
dH[8][9] = -22.7
dS[8][9] = -62.1
dH[8][10] = 2.4
dS[8][10] = 3.8
dH[8][11] = 1.8
dS[8][11] = 3.0
dH[9][9] = 0.0
dS[9][9] = 0.0
dH[9][10] = 2.8
dS[9][10] = 5.8
dH[9][11] = -7.2
dS[9][11] = -20.2
dH[10][10] = 0.0
dS[10][10] = 0.0
dH[10][11] = 0.3
dS[10][11] = -1.6
dH[11][11] = 0.0
dS[11][11] = 0.0
