dH[1][1] = 0.0
dS[1][1] = 0.0
dH[1][2] = -2.0
dS[1][2] = -6.5
dH[1][3] = 0.0
dS[1][3] = 0.0
dH[1][4] = 1.0
dS[1][4] = 0.9
dH[1][5] = -1.5
dS[1][5] = -5.3
dH[1][6] = -2.0
dS[1][6] = -6.5
dH[1][7] = 0.0
dS[1][7] = 0.0
dH[1][8] = -9.066666666666666
dS[1][8] = -27.45
dH[1][9] = -1.9666666666666666
dS[1][9] = -7.45
dH[1][10] = -0.6666666666666666
dS[1][10] = -3.25
dH[1][11] = -0.6666666666666666
dS[1][11] = -3.25
dH[1][12] = -1.4666666666666666
dS[1][12] = -6.25
dH[1][13] = -17.366666666666667
dS[1][13] = -47.45
dH[2][2] = 0.0
dS[2][2] = 0.0
dH[2][3] = -1.4
dS[2][3] = -6.2
dH[2][4] = 0.0
dS[2][4] = 0.0
dH[2][5] = -26.2
dS[2][5] = -68.6
dH[2][6] = 1.6
dS[2][6] = 3.7
dH[2][7] = 0.0
dS[2][7] = 0.0
dH[2][8] = -9.766666666666667
dS[2][8] = -28.45
dH[2][9] = 0.03333333333333333
dS[2][9] = -0.9500000000000001
dH[2][10] = 0.03333333333333333
dS[2][10] = -0.9500000000000001
dH[2][11] = 3.033333333333333
dS[2][11] = 7.249999999999999
dH[2][12] = -26.166666666666664
dS[2][12] = -69.55
dH[2][13] = -2.666666666666667
dS[2][13] = -11.25
dH[3][3] = 0.0
dS[3][3] = 0.0
dH[3][4] = -7.0
dS[3][4] = -22.2
dH[3][5] = 0.8
dS[3][5] = 1.8
dH[3][6] = -1.4
dS[3][6] = -6.2
dH[3][7] = 0.0
dS[3][7] = 0.0
dH[3][8] = 0.03333333333333333
dS[3][8] = -0.9500000000000001
dH[3][9] = -1.3666666666666665
dS[3][9] = -7.15
dH[3][10] = -1.1666666666666665
dS[3][10] = -5.75
dH[3][11] = -23.966666666666665
dS[3][11] = -66.55
dH[3][12] = 0.8333333333333334
dS[3][12] = 0.85
dH[3][13] = -1.1666666666666665
dS[3][13] = -7.15
dH[4][4] = 0.0
dS[4][4] = 0.0
dH[4][5] = -0.7
dS[4][5] = -3.1
dH[4][6] = 0.0
dS[4][6] = 0.0
dH[4][7] = 0.0
dS[4][7] = 0.0
dH[4][8] = 0.03333333333333333
dS[4][8] = -0.9500000000000001
dH[4][9] = 0.03333333333333333
dS[4][9] = -0.9500000000000001
dH[4][10] = -23.166666666666664
dS[4][10] = -65.05
dH[4][11] = -5.366666666666667
dS[4][11] = -18.75
dH[4][12] = -0.6666666666666666
dS[4][12] = -4.05
dH[4][13] = -1.1666666666666665
dS[4][13] = -7.15
dH[5][5] = 0.0
dS[5][5] = 0.0
dH[5][6] = -12.7
dS[5][6] = -33.9
dH[5][7] = 0.0
dS[5][7] = 0.0
dH[5][8] = 6.133333333333333
dS[5][8] = 15.350000000000001
dH[5][9] = -26.166666666666664
dS[5][9] = -69.55
dH[5][10] = 0.03333333333333333
dS[5][10] = -0.9500000000000001
dH[5][11] = -0.6666666666666666
dS[5][11] = -4.05
dH[5][12] = 0.03333333333333333
dS[5][12] = -0.9500000000000001
dH[5][13] = 2.533333333333333
dS[5][13] = 5.1499999999999995
dH[6][6] = 0.0
dS[6][6] = 0.0
dH[6][7] = 0.0
dS[6][7] = 0.0
dH[6][8] = -18.066666666666666
dS[6][8] = -49.150000000000006
dH[6][9] = 1.6333333333333335
dS[6][9] = 2.75
dH[6][10] = 0.03333333333333333
dS[6][10] = -0.9500000000000001
dH[6][11] = 0.03333333333333333
dS[6][11] = -0.9500000000000001
dH[6][12] = -12.666666666666666
dS[6][12] = -34.85
dH[6][13] = -13.166666666666666
dS[6][13] = -38.85
dH[7][7] = 0.0
dS[7][7] = 0.0
dH[7][8] = 0.0
dS[7][8] = 0.0
dH[7][9] = 0.0
dS[7][9] = 0.0
dH[7][10] = 0.0
dS[7][10] = 0.0
dH[7][11] = 0.0
dS[7][11] = 0.0
dH[7][12] = 0.0
dS[7][12] = 0.0
dH[7][13] = 0.0
dS[7][13] = 0.0
dH[8][8] = 0.0
dS[8][8] = 0.0
dH[8][9] = -9.8
dS[8][9] = -27.5
dH[8][10] = 0.0
dS[8][10] = 0.0
dH[8][11] = 0.0
dS[8][11] = 0.0
dH[8][12] = 6.1
dS[8][12] = 16.3
dH[8][13] = 2.5
dS[8][13] = 6.1
dH[9][9] = 0.0
dS[9][9] = 0.0
dH[9][10] = 0.0
dS[9][10] = 0.0
dH[9][11] = 3.0
dS[9][11] = 8.2
dH[9][12] = -26.2
dS[9][12] = -68.6
dH[9][13] = -2.7
dS[9][13] = -10.3
dH[10][10] = 0.0
dS[10][10] = 0.0
dH[10][11] = -3.0
dS[10][11] = -9.4
dH[10][12] = 0.0
dS[10][12] = 0.0
dH[10][13] = 2.3
dS[10][13] = 4.6
dH[11][11] = 0.0
dS[11][11] = 0.0
dH[11][12] = -0.7
dS[11][12] = -3.1
dH[11][13] = 0.0
dS[11][13] = 0.0
dH[12][12] = 0.0
dS[12][12] = 0.0
dH[12][13] = 2.5
dS[12][13] = 6.1
dH[13][13] = 0.0
dS[13][13] = 0.0
